path,gt,gt_name,pred,pred_name,p_real,p_fake,p_filter,correct
C:\My_Project\AIGC\lfw\Gerhard_Schroeder\Gerhard_Schroeder_0058.jpg,0,real,0,real,0.8025879263877869,0.06719319522380829,0.13021886348724365,1
C:\My_Project\AIGC\lfw\Adrien_Brody\Adrien_Brody_0009.jpg,0,real,0,real,0.8454757332801819,0.056034427136182785,0.09848985075950623,1
C:\My_Project\AIGC\lfw\Tony_Blair\Tony_Blair_0025.jpg,0,real,0,real,0.7133028507232666,0.0657590851187706,0.2209380716085434,1
C:\My_Project\AIGC\lfw\Zhang_Ziyi\Zhang_Ziyi_0004.jpg,0,real,0,real,0.788246750831604,0.06447809189558029,0.1472751349210739,1
C:\My_Project\AIGC\lfw\Darryl_McDaniels\Darryl_McDaniels_0001.jpg,0,real,0,real,0.8592802286148071,0.051933567970991135,0.08878622204065323,1
C:\My_Project\AIGC\lfw\Serena_Williams\Serena_Williams_0045.jpg,0,real,0,real,0.9113301634788513,0.051391299813985825,0.037278637290000916,1
C:\My_Project\AIGC\lfw\Jon_Gruden\Jon_Gruden_0005.jpg,0,real,0,real,0.8536385893821716,0.055304091423749924,0.09105733036994934,1
C:\My_Project\AIGC\lfw\Jack_Straw\Jack_Straw_0016.jpg,0,real,0,real,0.8650604486465454,0.0493205189704895,0.0856190174818039,1
C:\My_Project\AIGC\lfw\Gerhard_Schroeder\Gerhard_Schroeder_0053.jpg,0,real,0,real,0.6586973071098328,0.07986800372600555,0.2614346444606781,1
C:\My_Project\AIGC\lfw\Daniell_Sunjata\Daniell_Sunjata_0001.jpg,0,real,0,real,0.8707044720649719,0.047135185450315475,0.08216036856174469,1
C:\My_Project\AIGC\lfw\Tony_Blair\Tony_Blair_0102.jpg,0,real,0,real,0.807410478591919,0.055038925260305405,0.13755057752132416,1
C:\My_Project\AIGC\lfw\Ismael_Miranda\Ismael_Miranda_0001.jpg,0,real,0,real,0.9005687832832336,0.050321340560913086,0.04910990223288536,1
C:\My_Project\AIGC\lfw\Brian_Griese\Brian_Griese_0001.jpg,0,real,0,real,0.8481425046920776,0.05361827835440636,0.09823916852474213,1
C:\My_Project\AIGC\lfw\Jeong_Se-hyun\Jeong_Se-hyun_0003.jpg,0,real,0,real,0.7509908080101013,0.0648173987865448,0.1841917335987091,1
C:\My_Project\AIGC\lfw\Bruna_Colosio\Bruna_Colosio_0001.jpg,0,real,0,real,0.7565183043479919,0.0711408406496048,0.17234085500240326,1
C:\My_Project\AIGC\lfw\Jason_Priestley\Jason_Priestley_0001.jpg,0,real,0,real,0.9194973111152649,0.03976675495505333,0.0407358817756176,1
C:\My_Project\AIGC\lfw\Jacques_Chirac\Jacques_Chirac_0041.jpg,0,real,0,real,0.8961952328681946,0.05561099946498871,0.048193734139204025,1
C:\My_Project\AIGC\lfw\Paul-Henri_Mathieu\Paul-Henri_Mathieu_0002.jpg,0,real,0,real,0.8206630349159241,0.05823097005486488,0.12110603600740433,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0390.jpg,0,real,0,real,0.9049408435821533,0.043286994099617004,0.05177222564816475,1
C:\My_Project\AIGC\lfw\Zoe_Ball\Zoe_Ball_0001.jpg,0,real,0,real,0.8826218843460083,0.05303671583533287,0.06434140354394913,1
C:\My_Project\AIGC\lfw\Annette_Bening\Annette_Bening_0002.jpg,0,real,0,real,0.8353162407875061,0.0658658817410469,0.098817840218544,1
C:\My_Project\AIGC\lfw\Kimberly_Bruckner\Kimberly_Bruckner_0001.jpg,0,real,1,fake,0.2602933943271637,0.7030084729194641,0.0366981215775013,0
C:\My_Project\AIGC\lfw\MC_Hammer\MC_Hammer_0001.jpg,0,real,0,real,0.8945268392562866,0.04756910726428032,0.05790405720472336,1
C:\My_Project\AIGC\lfw\Christopher_Walken\Christopher_Walken_0004.jpg,0,real,0,real,0.8784857988357544,0.050297170877456665,0.07121702283620834,1
C:\My_Project\AIGC\lfw\Jennifer_Lopez\Jennifer_Lopez_0017.jpg,0,real,0,real,0.8182788491249084,0.06095409765839577,0.12076693773269653,1
C:\My_Project\AIGC\lfw\Bill_Graham\Bill_Graham_0002.jpg,0,real,0,real,0.8778864741325378,0.0525527149438858,0.06956090778112411,1
C:\My_Project\AIGC\lfw\Michelle_Branch\Michelle_Branch_0002.jpg,0,real,0,real,0.8871055841445923,0.049949709326028824,0.06294471770524979,1
C:\My_Project\AIGC\lfw\Gray_Davis\Gray_Davis_0009.jpg,0,real,0,real,0.8987769484519958,0.04992979019880295,0.05129325017333031,1
C:\My_Project\AIGC\lfw\Prince_Willem-Alexander\Prince_Willem-Alexander_0003.jpg,0,real,0,real,0.9079731702804565,0.042058490216732025,0.049968380481004715,1
C:\My_Project\AIGC\lfw\Peter_Mansbridge\Peter_Mansbridge_0001.jpg,0,real,0,real,0.7900775671005249,0.07443072646856308,0.135491743683815,1
C:\My_Project\AIGC\lfw\Naoto_Kan\Naoto_Kan_0004.jpg,0,real,0,real,0.7239897847175598,0.07022571563720703,0.20578449964523315,1
C:\My_Project\AIGC\lfw\Dora_Bakoyianni\Dora_Bakoyianni_0001.jpg,0,real,0,real,0.7152886390686035,0.0657183974981308,0.21899299323558807,1
C:\My_Project\AIGC\lfw\Sheryl_Crow\Sheryl_Crow_0001.jpg,0,real,0,real,0.757381796836853,0.06972801685333252,0.17289020121097565,1
C:\My_Project\AIGC\lfw\Ben_Curtis\Ben_Curtis_0003.jpg,0,real,0,real,0.8477081656455994,0.054433777928352356,0.09785804152488708,1
C:\My_Project\AIGC\lfw\Anthony_Hazen\Anthony_Hazen_0001.jpg,0,real,0,real,0.8181710243225098,0.060761459171772,0.12106747180223465,1
C:\My_Project\AIGC\lfw\Vadim_Strogalev\Vadim_Strogalev_0001.jpg,0,real,0,real,0.8904368877410889,0.04433758929371834,0.0652255117893219,1
C:\My_Project\AIGC\lfw\Gonzalo_Sanchez_de_Lozada\Gonzalo_Sanchez_de_Lozada_0001.jpg,0,real,0,real,0.8299780488014221,0.05879076570272446,0.11123112589120865,1
C:\My_Project\AIGC\lfw\Bill_Mauldin\Bill_Mauldin_0001.jpg,0,real,0,real,0.9021267890930176,0.05435594543814659,0.043517254292964935,1
C:\My_Project\AIGC\lfw\Gary_Locke\Gary_Locke_0002.jpg,0,real,0,real,0.901231050491333,0.04905838146805763,0.04971056431531906,1
C:\My_Project\AIGC\lfw\Carla_Gugino\Carla_Gugino_0001.jpg,0,real,0,real,0.8578692078590393,0.055821891874074936,0.08630886673927307,1
C:\My_Project\AIGC\lfw\Jeong_Se-hyun\Jeong_Se-hyun_0006.jpg,0,real,0,real,0.9011907577514648,0.04712287336587906,0.05168634280562401,1
C:\My_Project\AIGC\lfw\Gerhard_Schroeder\Gerhard_Schroeder_0055.jpg,0,real,0,real,0.9060132503509521,0.05218133330345154,0.04180542379617691,1
C:\My_Project\AIGC\lfw\Randall_Terry\Randall_Terry_0001.jpg,0,real,0,real,0.8804844617843628,0.05814878270030022,0.061366766691207886,1
C:\My_Project\AIGC\lfw\David_Beckham\David_Beckham_0015.jpg,0,real,0,real,0.8429187536239624,0.04720386862754822,0.10987737029790878,1
C:\My_Project\AIGC\lfw\Jeffrey_Ashby\Jeffrey_Ashby_0001.jpg,0,real,0,real,0.776961088180542,0.07354625314474106,0.14949266612529755,1
C:\My_Project\AIGC\lfw\Jane_Fonda\Jane_Fonda_0001.jpg,0,real,0,real,0.8886964321136475,0.046866171061992645,0.06443745642900467,1
C:\My_Project\AIGC\lfw\Emma_Watson\Emma_Watson_0002.jpg,0,real,0,real,0.8246273994445801,0.0561138391494751,0.11925869435071945,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0431.jpg,0,real,0,real,0.8414873480796814,0.05863954499363899,0.09987316280603409,1
C:\My_Project\AIGC\lfw\Shane_Warne\Shane_Warne_0002.jpg,0,real,0,real,0.8265242576599121,0.05605205148458481,0.1174236610531807,1
C:\My_Project\AIGC\lfw\Saddam_Hussein\Saddam_Hussein_0005.jpg,0,real,0,real,0.8971957564353943,0.049939390271902084,0.052864883095026016,1
C:\My_Project\AIGC\lfw\Bernice_Wong\Bernice_Wong_0001.jpg,0,real,0,real,0.7367029190063477,0.07131637632846832,0.19198070466518402,1
C:\My_Project\AIGC\lfw\Paul_Martin\Paul_Martin_0006.jpg,0,real,0,real,0.7274835109710693,0.07219932973384857,0.2003171443939209,1
C:\My_Project\AIGC\lfw\Debbie_Reynolds\Debbie_Reynolds_0001.jpg,0,real,0,real,0.8360756039619446,0.05398621782660484,0.1099381148815155,1
C:\My_Project\AIGC\lfw\Matt_Damon\Matt_Damon_0003.jpg,0,real,0,real,0.9009929895401001,0.058204106986522675,0.04080286622047424,1
C:\My_Project\AIGC\lfw\Tamara_Mowry\Tamara_Mowry_0001.jpg,0,real,0,real,0.7627348899841309,0.06786587089300156,0.16939924657344818,1
C:\My_Project\AIGC\lfw\David_Beckham\David_Beckham_0028.jpg,0,real,0,real,0.8815240263938904,0.050786565989255905,0.06768946349620819,1
C:\My_Project\AIGC\lfw\Kim_Ryong-sung\Kim_Ryong-sung_0006.jpg,0,real,0,real,0.8940194845199585,0.049394577741622925,0.0565858818590641,1
C:\My_Project\AIGC\lfw\Jennifer_Thompson\Jennifer_Thompson_0002.jpg,0,real,0,real,0.8562911152839661,0.06227012723684311,0.08143875747919083,1
C:\My_Project\AIGC\lfw\Sam_Mendes\Sam_Mendes_0002.jpg,0,real,0,real,0.7394942045211792,0.07198226451873779,0.1885235458612442,1
C:\My_Project\AIGC\lfw\Mike_Krzyzewski\Mike_Krzyzewski_0003.jpg,0,real,0,real,0.9105260372161865,0.0451790988445282,0.04429486393928528,1
C:\My_Project\AIGC\lfw\Ferenc_Madl\Ferenc_Madl_0001.jpg,0,real,0,real,0.780403733253479,0.05953091382980347,0.16006536781787872,1
C:\My_Project\AIGC\lfw\Saddam_Hussein\Saddam_Hussein_0022.jpg,0,real,0,real,0.9179094433784485,0.04060064256191254,0.041489940136671066,1
C:\My_Project\AIGC\lfw\Hugo_Chavez\Hugo_Chavez_0008.jpg,0,real,0,real,0.7173891663551331,0.0627373456954956,0.21987350285053253,1
C:\My_Project\AIGC\lfw\Trent_Lott\Trent_Lott_0001.jpg,0,real,0,real,0.8528643250465393,0.05941963568329811,0.0877160057425499,1
C:\My_Project\AIGC\lfw\Venus_Williams\Venus_Williams_0009.jpg,0,real,0,real,0.9011437892913818,0.047184668481349945,0.051671553403139114,1
C:\My_Project\AIGC\lfw\Arnold_Palmer\Arnold_Palmer_0001.jpg,0,real,0,real,0.9264847636222839,0.04400015249848366,0.029515089467167854,1
C:\My_Project\AIGC\lfw\Fred_Funk\Fred_Funk_0001.jpg,0,real,0,real,0.8907110691070557,0.05044770985841751,0.0588412806391716,1
C:\My_Project\AIGC\lfw\Ana_Sebastiao\Ana_Sebastiao_0001.jpg,0,real,0,real,0.8925396800041199,0.049828220158815384,0.05763210356235504,1
C:\My_Project\AIGC\lfw\Zarai_Toledo\Zarai_Toledo_0002.jpg,0,real,0,real,0.8764635324478149,0.051343414932489395,0.07219310849905014,1
C:\My_Project\AIGC\lfw\Henry_Hyde\Henry_Hyde_0001.jpg,0,real,0,real,0.8341224789619446,0.05699528753757477,0.10888214409351349,1
C:\My_Project\AIGC\lfw\John_Ashcroft\John_Ashcroft_0010.jpg,0,real,0,real,0.803596556186676,0.06424310058355331,0.13216035068035126,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0443.jpg,0,real,0,real,0.8535130620002747,0.055274076759815216,0.09121280908584595,1
C:\My_Project\AIGC\lfw\Barry_Nakell\Barry_Nakell_0001.jpg,0,real,0,real,0.8502969741821289,0.062111951410770416,0.08759105205535889,1
C:\My_Project\AIGC\lfw\Eric_Christian_Olsen\Eric_Christian_Olsen_0001.jpg,0,real,0,real,0.8206580281257629,0.07374829798936844,0.10559362173080444,1
C:\My_Project\AIGC\lfw\Mohammed_Al-Douri\Mohammed_Al-Douri_0010.jpg,0,real,0,real,0.84911048412323,0.055868081748485565,0.09502136707305908,1
C:\My_Project\AIGC\lfw\Steven_Feldman\Steven_Feldman_0001.jpg,0,real,0,real,0.840600848197937,0.053739096969366074,0.10566004365682602,1
C:\My_Project\AIGC\lfw\Helen_Clark\Helen_Clark_0004.jpg,0,real,0,real,0.8796154260635376,0.054322749376297,0.06606177985668182,1
C:\My_Project\AIGC\lfw\Rick_Romley\Rick_Romley_0001.jpg,0,real,0,real,0.8244212865829468,0.0585508868098259,0.11702778190374374,1
C:\My_Project\AIGC\lfw\Lucrecia_Orozco\Lucrecia_Orozco_0001.jpg,0,real,0,real,0.8741672039031982,0.047449156641960144,0.07838363945484161,1
C:\My_Project\AIGC\lfw\Renee_Zellweger\Renee_Zellweger_0005.jpg,0,real,0,real,0.8977738618850708,0.040309060364961624,0.06191708520054817,1
C:\My_Project\AIGC\lfw\Khatol_Mohammad_Zai\Khatol_Mohammad_Zai_0001.jpg,0,real,0,real,0.8750227093696594,0.05420061573386192,0.07077666372060776,1
C:\My_Project\AIGC\lfw\Colin_Powell\Colin_Powell_0147.jpg,0,real,0,real,0.8846532702445984,0.046260569244623184,0.06908607482910156,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0396.jpg,0,real,0,real,0.8822770118713379,0.05278588831424713,0.06493713706731796,1
C:\My_Project\AIGC\lfw\Colin_Powell\Colin_Powell_0094.jpg,0,real,0,real,0.8820547461509705,0.04896419495344162,0.06898107379674911,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0097.jpg,0,real,0,real,0.871872067451477,0.04822172224521637,0.07990629225969315,1
C:\My_Project\AIGC\lfw\Toby_Keith\Toby_Keith_0001.jpg,0,real,2,filter,0.3550998866558075,0.1109088584780693,0.533991277217865,0
C:\My_Project\AIGC\lfw\Mikhail_Youzhny\Mikhail_Youzhny_0003.jpg,0,real,0,real,0.890917181968689,0.04284687340259552,0.0662359669804573,1
C:\My_Project\AIGC\lfw\Mekhi_Phifer\Mekhi_Phifer_0001.jpg,0,real,0,real,0.9148491024971008,0.04804491251707077,0.03710596635937691,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0361.jpg,0,real,0,real,0.8434615731239319,0.054414696991443634,0.10212373733520508,1
C:\My_Project\AIGC\lfw\Tommy_Haas\Tommy_Haas_0004.jpg,0,real,0,real,0.9025693535804749,0.04826979339122772,0.04916082322597504,1
C:\My_Project\AIGC\lfw\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0004.jpg,0,real,0,real,0.7800401449203491,0.058366019278764725,0.16159380972385406,1
C:\My_Project\AIGC\lfw\Jose_Maria_Aznar\Jose_Maria_Aznar_0001.jpg,0,real,0,real,0.8054133653640747,0.05648976191878319,0.1380969136953354,1
C:\My_Project\AIGC\lfw\Nestor_Kirchner\Nestor_Kirchner_0033.jpg,0,real,0,real,0.8483943939208984,0.057355333119630814,0.09425030648708344,1
C:\My_Project\AIGC\lfw\John_Abizaid\John_Abizaid_0002.jpg,0,real,0,real,0.8098708987236023,0.061522889882326126,0.12860621511936188,1
C:\My_Project\AIGC\lfw\Colin_Powell\Colin_Powell_0073.jpg,0,real,0,real,0.8793081641197205,0.04968339949846268,0.07100844383239746,1
C:\My_Project\AIGC\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0017.jpg,0,real,0,real,0.8711803555488586,0.04824618622660637,0.08057346940040588,1
C:\My_Project\AIGC\lfw\Brandon_Webb\Brandon_Webb_0001.jpg,0,real,0,real,0.8193758726119995,0.06385575979948044,0.11676831543445587,1
C:\My_Project\AIGC\lfw\Tom_Ridge\Tom_Ridge_0031.jpg,0,real,0,real,0.8587325811386108,0.0526265949010849,0.08864082396030426,1
C:\My_Project\AIGC\lfw\Antonio_Elias_Saca\Antonio_Elias_Saca_0001.jpg,0,real,0,real,0.9130993485450745,0.04394567757844925,0.04295504093170166,1
C:\My_Project\AIGC\lfw\Cate_Blanchett\Cate_Blanchett_0001.jpg,0,real,0,real,0.8037348389625549,0.05437029153108597,0.14189483225345612,1
C:\My_Project\AIGC\lfw\Cruz_Bustamante\Cruz_Bustamante_0004.jpg,0,real,0,real,0.7828578352928162,0.06571599841117859,0.15142618119716644,1
C:\My_Project\AIGC\lfw\Prince_Charles\Prince_Charles_0004.jpg,0,real,0,real,0.6736631393432617,0.07037302851676941,0.2559637725353241,1
C:\My_Project\AIGC\lfw\William_Ford_Jr\William_Ford_Jr_0005.jpg,0,real,0,real,0.860621452331543,0.05335816368460655,0.08602042496204376,1
C:\My_Project\AIGC\lfw\Rudolph_Giuliani\Rudolph_Giuliani_0024.jpg,0,real,0,real,0.7820204496383667,0.07036945223808289,0.14761009812355042,1
C:\My_Project\AIGC\lfw\Jon_Constance\Jon_Constance_0001.jpg,0,real,0,real,0.9104069471359253,0.04981336370110512,0.03977963328361511,1
C:\My_Project\AIGC\lfw\Oswaldo_Paya\Oswaldo_Paya_0002.jpg,0,real,0,real,0.899250328540802,0.045221906155347824,0.05552778020501137,1
C:\My_Project\AIGC\lfw\Augustin_Calleri\Augustin_Calleri_0004.jpg,0,real,0,real,0.9283349514007568,0.03683978319168091,0.034825295209884644,1
C:\My_Project\AIGC\lfw\Jeremy_Greenstock\Jeremy_Greenstock_0019.jpg,0,real,0,real,0.8612557053565979,0.05035945773124695,0.08838479965925217,1
C:\My_Project\AIGC\lfw\Kristin_Davis\Kristin_Davis_0003.jpg,0,real,0,real,0.9101150035858154,0.04716040566563606,0.0427246056497097,1
C:\My_Project\AIGC\lfw\Martin_Sheen\Martin_Sheen_0002.jpg,0,real,0,real,0.8767237663269043,0.05436142534017563,0.06891479343175888,1
C:\My_Project\AIGC\lfw\Michelle_Yeoh\Michelle_Yeoh_0002.jpg,0,real,0,real,0.8594143986701965,0.04507290571928024,0.09551270306110382,1
C:\My_Project\AIGC\lfw\Alberto_Fujimori\Alberto_Fujimori_0001.jpg,0,real,0,real,0.8794217705726624,0.05728356912732124,0.06329474598169327,1
C:\My_Project\AIGC\lfw\Rudolph_Giuliani\Rudolph_Giuliani_0020.jpg,0,real,0,real,0.8081375360488892,0.05896855145692825,0.13289394974708557,1
C:\My_Project\AIGC\lfw\Chan_Gailey\Chan_Gailey_0003.jpg,0,real,0,real,0.8842860460281372,0.04889644682407379,0.06681746244430542,1
C:\My_Project\AIGC\lfw\Russ_Ortiz\Russ_Ortiz_0001.jpg,0,real,0,real,0.9099943041801453,0.04601752758026123,0.04398806393146515,1
C:\My_Project\AIGC\lfw\Megawati_Sukarnoputri\Megawati_Sukarnoputri_0009.jpg,0,real,0,real,0.8769809603691101,0.052995339035987854,0.07002364844083786,1
C:\My_Project\AIGC\lfw\Tom_Daschle\Tom_Daschle_0012.jpg,0,real,0,real,0.9278152585029602,0.038038868457078934,0.034145861864089966,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0428.jpg,0,real,0,real,0.8430330753326416,0.059737130999565125,0.09722980856895447,1
C:\My_Project\AIGC\lfw\Trent_Lott\Trent_Lott_0005.jpg,0,real,0,real,0.8833340406417847,0.05016913637518883,0.0664968192577362,1
C:\My_Project\AIGC\lfw\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0019.jpg,0,real,0,real,0.8982301354408264,0.04638807848095894,0.05538185313344002,1
C:\My_Project\AIGC\lfw\Jack_Straw\Jack_Straw_0015.jpg,0,real,0,real,0.7140272855758667,0.06255930662155151,0.2234133780002594,1
C:\My_Project\AIGC\lfw\Gray_Davis\Gray_Davis_0014.jpg,0,real,0,real,0.7057099938392639,0.062227360904216766,0.23206260800361633,1
C:\My_Project\AIGC\lfw\Juan_Manuel_Marquez\Juan_Manuel_Marquez_0003.jpg,0,real,0,real,0.8578810691833496,0.05800499767065048,0.08411393314599991,1
C:\My_Project\AIGC\lfw\Keith_Tyson\Keith_Tyson_0001.jpg,0,real,0,real,0.7643830180168152,0.06411918252706528,0.1714979112148285,1
C:\My_Project\AIGC\lfw\Abdul_Rahman\Abdul_Rahman_0001.jpg,0,real,0,real,0.8724273443222046,0.04912453889846802,0.0784481018781662,1
C:\My_Project\AIGC\lfw\Steve_Coterill\Steve_Coterill_0001.jpg,0,real,0,real,0.8064555525779724,0.059898629784584045,0.13364577293395996,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0372.jpg,0,real,0,real,0.8952915668487549,0.05040397122502327,0.05430442839860916,1
C:\My_Project\AIGC\lfw\Tony_Blair\Tony_Blair_0076.jpg,0,real,0,real,0.8544538021087646,0.05206367000937462,0.09348249435424805,1
C:\My_Project\AIGC\lfw\Dick_Cheney\Dick_Cheney_0014.jpg,0,real,0,real,0.72719806432724,0.06634898483753204,0.2064528912305832,1
C:\My_Project\AIGC\lfw\Carly_Fiorina\Carly_Fiorina_0001.jpg,0,real,0,real,0.904423713684082,0.04763028770685196,0.04794595018029213,1
C:\My_Project\AIGC\lfw\Guillermo_Coria\Guillermo_Coria_0023.jpg,0,real,0,real,0.7367541790008545,0.05950644984841347,0.20373937487602234,1
C:\My_Project\AIGC\lfw\Ray_Romano\Ray_Romano_0008.jpg,0,real,0,real,0.8158244490623474,0.06323675811290741,0.12093880027532578,1
C:\My_Project\AIGC\lfw\Paul_Martin\Paul_Martin_0003.jpg,0,real,0,real,0.9128804206848145,0.04789228364825249,0.03922727704048157,1
C:\My_Project\AIGC\lfw\Eduard_Shevardnadze\Eduard_Shevardnadze_0001.jpg,0,real,0,real,0.8934060335159302,0.049241892993450165,0.05735213682055473,1
C:\My_Project\AIGC\lfw\Jennifer_Capriati\Jennifer_Capriati_0007.jpg,0,real,0,real,0.6638408303260803,0.0750577375292778,0.2611014246940613,1
C:\My_Project\AIGC\lfw\Tony_Blair\Tony_Blair_0085.jpg,0,real,0,real,0.8313375115394592,0.054713014513254166,0.11394953727722168,1
C:\My_Project\AIGC\lfw\David_Anderson\David_Anderson_0004.jpg,0,real,0,real,0.8985857367515564,0.04638536646962166,0.05502888187766075,1
C:\My_Project\AIGC\lfw\Melina_Kanakaredes\Melina_Kanakaredes_0001.jpg,0,real,0,real,0.6957067847251892,0.0696236789226532,0.23466947674751282,1
C:\My_Project\AIGC\lfw\Mary_Carey\Mary_Carey_0001.jpg,0,real,0,real,0.8351210355758667,0.05522334948182106,0.10965561121702194,1
C:\My_Project\AIGC\lfw\Aaron_Sorkin\Aaron_Sorkin_0002.jpg,0,real,0,real,0.845849871635437,0.05299350619316101,0.10115665942430496,1
C:\My_Project\AIGC\lfw\Paradorn_Srichaphan\Paradorn_Srichaphan_0007.jpg,0,real,0,real,0.871002197265625,0.05376243591308594,0.07523541897535324,1
C:\My_Project\AIGC\lfw\Hugo_Chavez\Hugo_Chavez_0005.jpg,0,real,0,real,0.9284119009971619,0.04623331129550934,0.0253547802567482,1
C:\My_Project\AIGC\lfw\Lindsay_Davenport\Lindsay_Davenport_0006.jpg,0,real,0,real,0.8840584754943848,0.04074016958475113,0.07520134747028351,1
C:\My_Project\AIGC\lfw\Alfredo_Moreno\Alfredo_Moreno_0001.jpg,0,real,0,real,0.9344178438186646,0.036621179431676865,0.028960952535271645,1
C:\My_Project\AIGC\lfw\Cedric_Benson\Cedric_Benson_0001.jpg,0,real,0,real,0.8999657034873962,0.0482071228325367,0.05182720720767975,1
