path,gt,gt_name,pred,pred_name,p_real,p_fake,p_filter,correct
C:\My_Project\AIGC\lfw\Federico_Trillo\Federico_Trillo_0001.jpg,0,real,0,real,0.9361914992332458,0.053365301340818405,0.010443204082548618,1
C:\My_Project\AIGC\lfw\Gary_Gitnick\Gary_Gitnick_0001.jpg,0,real,0,real,0.9174339771270752,0.06137804687023163,0.021187905222177505,1
C:\My_Project\AIGC\lfw\Lyle_Vanclief\Lyle_Vanclief_0001.jpg,0,real,0,real,0.9312481880187988,0.055146943777799606,0.013604959473013878,1
C:\My_Project\AIGC\lfw\Mikhail_Youzhny\Mikhail_Youzhny_0001.jpg,0,real,0,real,0.9343030452728271,0.05076877027750015,0.014928197488188744,1
C:\My_Project\AIGC\lfw\Eduard_Limonov\Eduard_Limonov_0001.jpg,0,real,0,real,0.9235127568244934,0.06194189935922623,0.014545350335538387,1
C:\My_Project\AIGC\lfw\Stephanie_Cohen_Aloro\Stephanie_Cohen_Aloro_0001.jpg,0,real,0,real,0.9226915836334229,0.05826061964035034,0.019047759473323822,1
C:\My_Project\AIGC\lfw\Richard_Krajicek\Richard_Krajicek_0003.jpg,0,real,0,real,0.9322195053100586,0.05334659665822983,0.014433946460485458,1
C:\My_Project\AIGC\lfw\Shamai_Leibowitz\Shamai_Leibowitz_0001.jpg,0,real,0,real,0.9135720729827881,0.07111765444278717,0.015310282818973064,1
C:\My_Project\AIGC\lfw\Michael_Dell\Michael_Dell_0001.jpg,0,real,0,real,0.9381462335586548,0.04832881689071655,0.01352495327591896,1
C:\My_Project\AIGC\lfw\Kate_Hudson\Kate_Hudson_0009.jpg,0,real,0,real,0.9285257458686829,0.05492743104696274,0.01654682494699955,1
C:\My_Project\AIGC\lfw\Nizar_Trabelsi\Nizar_Trabelsi_0001.jpg,0,real,0,real,0.938784658908844,0.045518241822719574,0.01569707691669464,1
C:\My_Project\AIGC\lfw\Gerhard_Schroeder\Gerhard_Schroeder_0058.jpg,0,real,0,real,0.9271579384803772,0.059532664716243744,0.013309388421475887,1
C:\My_Project\AIGC\lfw\Adrien_Brody\Adrien_Brody_0009.jpg,0,real,0,real,0.9400414228439331,0.046864103525877,0.013094554655253887,1
C:\My_Project\AIGC\lfw\Tony_Blair\Tony_Blair_0025.jpg,0,real,0,real,0.9207909107208252,0.05753396078944206,0.021675072610378265,1
C:\My_Project\AIGC\lfw\Zhang_Ziyi\Zhang_Ziyi_0004.jpg,0,real,0,real,0.9382593631744385,0.04705933481454849,0.014681289903819561,1
C:\My_Project\AIGC\lfw\Darryl_McDaniels\Darryl_McDaniels_0001.jpg,0,real,0,real,0.9377662539482117,0.048844557255506516,0.01338908914476633,1
C:\My_Project\AIGC\lfw\Serena_Williams\Serena_Williams_0045.jpg,0,real,0,real,0.9232236742973328,0.0629396066069603,0.01383670512586832,1
C:\My_Project\AIGC\lfw\Jon_Gruden\Jon_Gruden_0005.jpg,0,real,0,real,0.9155338406562805,0.06334306299686432,0.021123096346855164,1
C:\My_Project\AIGC\lfw\Jack_Straw\Jack_Straw_0016.jpg,0,real,0,real,0.93199622631073,0.052514079958200455,0.015489727258682251,1
C:\My_Project\AIGC\lfw\Gerhard_Schroeder\Gerhard_Schroeder_0053.jpg,0,real,0,real,0.9313182830810547,0.05374252423644066,0.014939152635633945,1
C:\My_Project\AIGC\lfw\Daniell_Sunjata\Daniell_Sunjata_0001.jpg,0,real,0,real,0.9275887608528137,0.05474289879202843,0.01766836829483509,1
C:\My_Project\AIGC\lfw\Tony_Blair\Tony_Blair_0102.jpg,0,real,0,real,0.9287697076797485,0.052428796887397766,0.018801502883434296,1
C:\My_Project\AIGC\lfw\Ismael_Miranda\Ismael_Miranda_0001.jpg,0,real,0,real,0.9286613464355469,0.050046440213918686,0.021292250603437424,1
C:\My_Project\AIGC\lfw\Brian_Griese\Brian_Griese_0001.jpg,0,real,0,real,0.9307557940483093,0.05395092815160751,0.015293250791728497,1
C:\My_Project\AIGC\lfw\Jeong_Se-hyun\Jeong_Se-hyun_0003.jpg,0,real,0,real,0.9301040172576904,0.05176924169063568,0.01812671311199665,1
C:\My_Project\AIGC\lfw\Bruna_Colosio\Bruna_Colosio_0001.jpg,0,real,0,real,0.9231497049331665,0.05847698077559471,0.01837324909865856,1
C:\My_Project\AIGC\lfw\Jason_Priestley\Jason_Priestley_0001.jpg,0,real,0,real,0.932607114315033,0.051056958734989166,0.01633594185113907,1
C:\My_Project\AIGC\lfw\Jacques_Chirac\Jacques_Chirac_0041.jpg,0,real,0,real,0.9255684018135071,0.06141190975904465,0.013019729405641556,1
C:\My_Project\AIGC\lfw\Paul-Henri_Mathieu\Paul-Henri_Mathieu_0002.jpg,0,real,0,real,0.9292348623275757,0.05007617548108101,0.02068903297185898,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0390.jpg,0,real,0,real,0.9329237937927246,0.052050862461328506,0.015025390312075615,1
C:\My_Project\AIGC\lfw\Zoe_Ball\Zoe_Ball_0001.jpg,0,real,0,real,0.9229223132133484,0.05806446447968483,0.019013216719031334,1
C:\My_Project\AIGC\lfw\Annette_Bening\Annette_Bening_0002.jpg,0,real,0,real,0.9229961633682251,0.06435693800449371,0.012646934017539024,1
C:\My_Project\AIGC\lfw\Kimberly_Bruckner\Kimberly_Bruckner_0001.jpg,0,real,0,real,0.5575687885284424,0.4253515899181366,0.017079567536711693,1
C:\My_Project\AIGC\lfw\MC_Hammer\MC_Hammer_0001.jpg,0,real,0,real,0.9315559267997742,0.05352381616830826,0.014920246787369251,1
C:\My_Project\AIGC\lfw\Christopher_Walken\Christopher_Walken_0004.jpg,0,real,0,real,0.9332367181777954,0.05309046059846878,0.013672768138349056,1
C:\My_Project\AIGC\lfw\Jennifer_Lopez\Jennifer_Lopez_0017.jpg,0,real,0,real,0.9277075529098511,0.05544169992208481,0.016850855201482773,1
C:\My_Project\AIGC\lfw\Bill_Graham\Bill_Graham_0002.jpg,0,real,0,real,0.9184759259223938,0.06115511804819107,0.02036892995238304,1
C:\My_Project\AIGC\lfw\Michelle_Branch\Michelle_Branch_0002.jpg,0,real,0,real,0.9250397086143494,0.055964529514312744,0.01899576559662819,1
C:\My_Project\AIGC\lfw\Gray_Davis\Gray_Davis_0009.jpg,0,real,0,real,0.918883740901947,0.05873703956604004,0.022379249334335327,1
C:\My_Project\AIGC\lfw\Prince_Willem-Alexander\Prince_Willem-Alexander_0003.jpg,0,real,0,real,0.9397619962692261,0.04651707783341408,0.013720846734941006,1
C:\My_Project\AIGC\lfw\Peter_Mansbridge\Peter_Mansbridge_0001.jpg,0,real,0,real,0.9333900809288025,0.05204327777028084,0.014566602185368538,1
C:\My_Project\AIGC\lfw\Naoto_Kan\Naoto_Kan_0004.jpg,0,real,0,real,0.9302630424499512,0.05559977889060974,0.014137144200503826,1
C:\My_Project\AIGC\lfw\Dora_Bakoyianni\Dora_Bakoyianni_0001.jpg,0,real,0,real,0.9440011978149414,0.04336235299706459,0.012636426836252213,1
C:\My_Project\AIGC\lfw\Sheryl_Crow\Sheryl_Crow_0001.jpg,0,real,0,real,0.9326335787773132,0.04990178346633911,0.017464738339185715,1
C:\My_Project\AIGC\lfw\Ben_Curtis\Ben_Curtis_0003.jpg,0,real,0,real,0.9292976260185242,0.048129308968782425,0.022573018446564674,1
C:\My_Project\AIGC\lfw\Anthony_Hazen\Anthony_Hazen_0001.jpg,0,real,0,real,0.9252022504806519,0.05484747514128685,0.019950272515416145,1
C:\My_Project\AIGC\lfw\Vadim_Strogalev\Vadim_Strogalev_0001.jpg,0,real,0,real,0.9290479421615601,0.045660875737667084,0.025291137397289276,1
C:\My_Project\AIGC\lfw\Gonzalo_Sanchez_de_Lozada\Gonzalo_Sanchez_de_Lozada_0001.jpg,0,real,0,real,0.9306904673576355,0.054168134927749634,0.01514135580509901,1
C:\My_Project\AIGC\lfw\Bill_Mauldin\Bill_Mauldin_0001.jpg,0,real,0,real,0.920290470123291,0.06345683336257935,0.016252705827355385,1
C:\My_Project\AIGC\lfw\Gary_Locke\Gary_Locke_0002.jpg,0,real,0,real,0.927062451839447,0.0527743361890316,0.0201632771641016,1
C:\My_Project\AIGC\lfw\Carla_Gugino\Carla_Gugino_0001.jpg,0,real,0,real,0.9394863843917847,0.04603973776102066,0.014473834075033665,1
C:\My_Project\AIGC\lfw\Jeong_Se-hyun\Jeong_Se-hyun_0006.jpg,0,real,0,real,0.9324058294296265,0.05310489237308502,0.014489210210740566,1
C:\My_Project\AIGC\lfw\Gerhard_Schroeder\Gerhard_Schroeder_0055.jpg,0,real,0,real,0.9125264883041382,0.06612197309732437,0.021351497620344162,1
C:\My_Project\AIGC\lfw\Randall_Terry\Randall_Terry_0001.jpg,0,real,0,real,0.9247229695320129,0.06128588691353798,0.013991051353514194,1
C:\My_Project\AIGC\lfw\David_Beckham\David_Beckham_0015.jpg,0,real,0,real,0.9372931718826294,0.04383571445941925,0.018871070817112923,1
C:\My_Project\AIGC\lfw\Jeffrey_Ashby\Jeffrey_Ashby_0001.jpg,0,real,0,real,0.9233176708221436,0.05983136594295502,0.016851022839546204,1
C:\My_Project\AIGC\lfw\Jane_Fonda\Jane_Fonda_0001.jpg,0,real,0,real,0.9347939491271973,0.05003860965371132,0.01516750268638134,1
C:\My_Project\AIGC\lfw\Emma_Watson\Emma_Watson_0002.jpg,0,real,0,real,0.9153718948364258,0.06161235645413399,0.02301582135260105,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0431.jpg,0,real,0,real,0.9180402159690857,0.06181364879012108,0.020146137103438377,1
C:\My_Project\AIGC\lfw\Shane_Warne\Shane_Warne_0002.jpg,0,real,0,real,0.9446481466293335,0.04323452338576317,0.012117289938032627,1
C:\My_Project\AIGC\lfw\Saddam_Hussein\Saddam_Hussein_0005.jpg,0,real,0,real,0.9175798892974854,0.06252683699131012,0.019893255084753036,1
C:\My_Project\AIGC\lfw\Bernice_Wong\Bernice_Wong_0001.jpg,0,real,0,real,0.92447829246521,0.05963056907057762,0.015891123563051224,1
C:\My_Project\AIGC\lfw\Paul_Martin\Paul_Martin_0006.jpg,0,real,0,real,0.9320303797721863,0.05167175084352493,0.016297955065965652,1
C:\My_Project\AIGC\lfw\Debbie_Reynolds\Debbie_Reynolds_0001.jpg,0,real,0,real,0.9461833238601685,0.0430598258972168,0.01075677014887333,1
C:\My_Project\AIGC\lfw\Matt_Damon\Matt_Damon_0003.jpg,0,real,0,real,0.9330508708953857,0.05477062985301018,0.012178529985249043,1
C:\My_Project\AIGC\lfw\Tamara_Mowry\Tamara_Mowry_0001.jpg,0,real,0,real,0.9250226020812988,0.054870277643203735,0.02010708674788475,1
C:\My_Project\AIGC\lfw\David_Beckham\David_Beckham_0028.jpg,0,real,0,real,0.9322921633720398,0.051982294768095016,0.01572553627192974,1
C:\My_Project\AIGC\lfw\Kim_Ryong-sung\Kim_Ryong-sung_0006.jpg,0,real,0,real,0.9286803603172302,0.05446057766675949,0.016859021037817,1
C:\My_Project\AIGC\lfw\Jennifer_Thompson\Jennifer_Thompson_0002.jpg,0,real,0,real,0.9170070290565491,0.06387437134981155,0.019118528813123703,1
C:\My_Project\AIGC\lfw\Sam_Mendes\Sam_Mendes_0002.jpg,0,real,0,real,0.9273795485496521,0.05526160076260567,0.0173588115721941,1
C:\My_Project\AIGC\lfw\Mike_Krzyzewski\Mike_Krzyzewski_0003.jpg,0,real,0,real,0.9208729863166809,0.0635819360613823,0.015545031055808067,1
C:\My_Project\AIGC\lfw\Ferenc_Madl\Ferenc_Madl_0001.jpg,0,real,0,real,0.9312804341316223,0.04854252561926842,0.020177103579044342,1
C:\My_Project\AIGC\lfw\Saddam_Hussein\Saddam_Hussein_0022.jpg,0,real,0,real,0.9377608299255371,0.04622846841812134,0.016010791063308716,1
C:\My_Project\AIGC\lfw\Hugo_Chavez\Hugo_Chavez_0008.jpg,0,real,0,real,0.9392026662826538,0.04599085822701454,0.014806504361331463,1
C:\My_Project\AIGC\lfw\Trent_Lott\Trent_Lott_0001.jpg,0,real,0,real,0.9329979419708252,0.0550151951611042,0.011986827477812767,1
C:\My_Project\AIGC\lfw\Venus_Williams\Venus_Williams_0009.jpg,0,real,0,real,0.9321289658546448,0.054800525307655334,0.013070565648376942,1
C:\My_Project\AIGC\lfw\Arnold_Palmer\Arnold_Palmer_0001.jpg,0,real,0,real,0.9404900670051575,0.04689602553844452,0.012613973580300808,1
C:\My_Project\AIGC\lfw\Fred_Funk\Fred_Funk_0001.jpg,0,real,0,real,0.9247853755950928,0.0596725158393383,0.01554208155721426,1
C:\My_Project\AIGC\lfw\Ana_Sebastiao\Ana_Sebastiao_0001.jpg,0,real,0,real,0.9311503767967224,0.05387962982058525,0.014970065094530582,1
C:\My_Project\AIGC\lfw\Zarai_Toledo\Zarai_Toledo_0002.jpg,0,real,0,real,0.9288843870162964,0.057396724820137024,0.013718852773308754,1
C:\My_Project\AIGC\lfw\Henry_Hyde\Henry_Hyde_0001.jpg,0,real,0,real,0.9270809888839722,0.05543268099427223,0.0174863263964653,1
C:\My_Project\AIGC\lfw\John_Ashcroft\John_Ashcroft_0010.jpg,0,real,0,real,0.9250637888908386,0.05882168933749199,0.01611459068953991,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0443.jpg,0,real,0,real,0.9266332387924194,0.048349469900131226,0.02501729689538479,1
C:\My_Project\AIGC\lfw\Barry_Nakell\Barry_Nakell_0001.jpg,0,real,0,real,0.9138980507850647,0.06366708874702454,0.022434908896684647,1
C:\My_Project\AIGC\lfw\Eric_Christian_Olsen\Eric_Christian_Olsen_0001.jpg,0,real,0,real,0.9104712605476379,0.07294965535402298,0.016579056158661842,1
C:\My_Project\AIGC\lfw\Mohammed_Al-Douri\Mohammed_Al-Douri_0010.jpg,0,real,0,real,0.9147733449935913,0.059018779546022415,0.026207849383354187,1
C:\My_Project\AIGC\lfw\Steven_Feldman\Steven_Feldman_0001.jpg,0,real,0,real,0.9408884644508362,0.04706461355090141,0.012046955525875092,1
C:\My_Project\AIGC\lfw\Helen_Clark\Helen_Clark_0004.jpg,0,real,0,real,0.9295781254768372,0.0539666973054409,0.016455141827464104,1
C:\My_Project\AIGC\lfw\Rick_Romley\Rick_Romley_0001.jpg,0,real,0,real,0.9336450099945068,0.05314354598522186,0.013211420737206936,1
C:\My_Project\AIGC\lfw\Lucrecia_Orozco\Lucrecia_Orozco_0001.jpg,0,real,0,real,0.9323146343231201,0.052594833076000214,0.01509055308997631,1
C:\My_Project\AIGC\lfw\Renee_Zellweger\Renee_Zellweger_0005.jpg,0,real,0,real,0.9387809634208679,0.04542398452758789,0.015795117244124413,1
C:\My_Project\AIGC\lfw\Khatol_Mohammad_Zai\Khatol_Mohammad_Zai_0001.jpg,0,real,0,real,0.9362435340881348,0.04889986664056778,0.014856652356684208,1
C:\My_Project\AIGC\lfw\Colin_Powell\Colin_Powell_0147.jpg,0,real,0,real,0.9279844164848328,0.055380988866090775,0.016634639352560043,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0396.jpg,0,real,0,real,0.9342723488807678,0.05395239219069481,0.011775180697441101,1
C:\My_Project\AIGC\lfw\Colin_Powell\Colin_Powell_0094.jpg,0,real,0,real,0.9337968230247498,0.04566435143351555,0.020538805052638054,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0097.jpg,0,real,0,real,0.9374053478240967,0.049515631049871445,0.013079010881483555,1
C:\My_Project\AIGC\lfw\Toby_Keith\Toby_Keith_0001.jpg,0,real,0,real,0.9086467027664185,0.06376875191926956,0.027584552764892578,1
C:\My_Project\AIGC\lfw\Mikhail_Youzhny\Mikhail_Youzhny_0003.jpg,0,real,0,real,0.9267174005508423,0.05178334563970566,0.021499255672097206,1
C:\My_Project\AIGC\lfw\Mekhi_Phifer\Mekhi_Phifer_0001.jpg,0,real,0,real,0.9286588430404663,0.05735588073730469,0.013985270634293556,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0361.jpg,0,real,0,real,0.9218605160713196,0.060043297708034515,0.01809615269303322,1
C:\My_Project\AIGC\lfw\Tommy_Haas\Tommy_Haas_0004.jpg,0,real,0,real,0.9243833422660828,0.05748673155903816,0.018129987642169,1
C:\My_Project\AIGC\lfw\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0004.jpg,0,real,0,real,0.9399504065513611,0.04589022696018219,0.014159433543682098,1
C:\My_Project\AIGC\lfw\Jose_Maria_Aznar\Jose_Maria_Aznar_0001.jpg,0,real,0,real,0.9447843432426453,0.04380060359835625,0.011415048502385616,1
C:\My_Project\AIGC\lfw\Nestor_Kirchner\Nestor_Kirchner_0033.jpg,0,real,0,real,0.9318030476570129,0.0547490194439888,0.013447914272546768,1
C:\My_Project\AIGC\lfw\John_Abizaid\John_Abizaid_0002.jpg,0,real,0,real,0.9227640628814697,0.058324020355939865,0.01891184411942959,1
C:\My_Project\AIGC\lfw\Colin_Powell\Colin_Powell_0073.jpg,0,real,0,real,0.9211805462837219,0.05562397465109825,0.023195475339889526,1
C:\My_Project\AIGC\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0017.jpg,0,real,0,real,0.928672730922699,0.05425981804728508,0.017067478969693184,1
C:\My_Project\AIGC\lfw\Brandon_Webb\Brandon_Webb_0001.jpg,0,real,0,real,0.9200264811515808,0.06278374791145325,0.017189806327223778,1
C:\My_Project\AIGC\lfw\Tom_Ridge\Tom_Ridge_0031.jpg,0,real,0,real,0.931535542011261,0.05275867506861687,0.015705807134509087,1
C:\My_Project\AIGC\lfw\Antonio_Elias_Saca\Antonio_Elias_Saca_0001.jpg,0,real,0,real,0.931168258190155,0.05343354493379593,0.015398286283016205,1
C:\My_Project\AIGC\lfw\Cate_Blanchett\Cate_Blanchett_0001.jpg,0,real,0,real,0.9434416890144348,0.04295046254992485,0.013607798144221306,1
C:\My_Project\AIGC\lfw\Cruz_Bustamante\Cruz_Bustamante_0004.jpg,0,real,0,real,0.9386785626411438,0.04892844334244728,0.012392955832183361,1
C:\My_Project\AIGC\lfw\Prince_Charles\Prince_Charles_0004.jpg,0,real,0,real,0.9376524090766907,0.044165678322315216,0.018181875348091125,1
C:\My_Project\AIGC\lfw\William_Ford_Jr\William_Ford_Jr_0005.jpg,0,real,0,real,0.9277779459953308,0.05680882930755615,0.015413239598274231,1
C:\My_Project\AIGC\lfw\Rudolph_Giuliani\Rudolph_Giuliani_0024.jpg,0,real,0,real,0.9186384081840515,0.06156214699149132,0.01979946158826351,1
C:\My_Project\AIGC\lfw\Jon_Constance\Jon_Constance_0001.jpg,0,real,0,real,0.9179081320762634,0.0595664456486702,0.022525401785969734,1
C:\My_Project\AIGC\lfw\Oswaldo_Paya\Oswaldo_Paya_0002.jpg,0,real,0,real,0.9398250579833984,0.051226016134023666,0.008948914706707,1
C:\My_Project\AIGC\lfw\Augustin_Calleri\Augustin_Calleri_0004.jpg,0,real,0,real,0.9430420398712158,0.04540512338280678,0.011552761308848858,1
C:\My_Project\AIGC\lfw\Jeremy_Greenstock\Jeremy_Greenstock_0019.jpg,0,real,0,real,0.9279946088790894,0.05254631116986275,0.019459180533885956,1
C:\My_Project\AIGC\lfw\Kristin_Davis\Kristin_Davis_0003.jpg,0,real,0,real,0.9298362731933594,0.05586806684732437,0.014295713044703007,1
C:\My_Project\AIGC\lfw\Martin_Sheen\Martin_Sheen_0002.jpg,0,real,0,real,0.9224860072135925,0.06304504722356796,0.014468933455646038,1
C:\My_Project\AIGC\lfw\Michelle_Yeoh\Michelle_Yeoh_0002.jpg,0,real,0,real,0.9409871697425842,0.04309874773025513,0.01591409370303154,1
C:\My_Project\AIGC\lfw\Alberto_Fujimori\Alberto_Fujimori_0001.jpg,0,real,0,real,0.9257435202598572,0.05301714688539505,0.02123933471739292,1
C:\My_Project\AIGC\lfw\Rudolph_Giuliani\Rudolph_Giuliani_0020.jpg,0,real,0,real,0.9255212545394897,0.05805707722902298,0.016421746462583542,1
C:\My_Project\AIGC\lfw\Chan_Gailey\Chan_Gailey_0003.jpg,0,real,0,real,0.9177364706993103,0.05858514830470085,0.023678334429860115,1
C:\My_Project\AIGC\lfw\Russ_Ortiz\Russ_Ortiz_0001.jpg,0,real,0,real,0.9262180924415588,0.0600220188498497,0.013759908266365528,1
C:\My_Project\AIGC\lfw\Megawati_Sukarnoputri\Megawati_Sukarnoputri_0009.jpg,0,real,0,real,0.9249996542930603,0.058703262358903885,0.01629718765616417,1
C:\My_Project\AIGC\lfw\Tom_Daschle\Tom_Daschle_0012.jpg,0,real,0,real,0.9368657469749451,0.04447479918599129,0.018659474328160286,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0428.jpg,0,real,0,real,0.9243587255477905,0.05872655287384987,0.016914663836359978,1
C:\My_Project\AIGC\lfw\Trent_Lott\Trent_Lott_0005.jpg,0,real,0,real,0.9269786477088928,0.05761059746146202,0.01541077345609665,1
C:\My_Project\AIGC\lfw\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0019.jpg,0,real,0,real,0.9272885918617249,0.05684773251414299,0.015863681212067604,1
C:\My_Project\AIGC\lfw\Jack_Straw\Jack_Straw_0015.jpg,0,real,0,real,0.9381195902824402,0.04758401960134506,0.014296459034085274,1
C:\My_Project\AIGC\lfw\Gray_Davis\Gray_Davis_0014.jpg,0,real,0,real,0.9366415739059448,0.04618443548679352,0.0171740110963583,1
C:\My_Project\AIGC\lfw\Juan_Manuel_Marquez\Juan_Manuel_Marquez_0003.jpg,0,real,0,real,0.915502667427063,0.0659613385796547,0.018536072224378586,1
C:\My_Project\AIGC\lfw\Keith_Tyson\Keith_Tyson_0001.jpg,0,real,0,real,0.9322117567062378,0.05229166895151138,0.015496671199798584,1
C:\My_Project\AIGC\lfw\Abdul_Rahman\Abdul_Rahman_0001.jpg,0,real,0,real,0.9341456294059753,0.05305059254169464,0.012803800404071808,1
C:\My_Project\AIGC\lfw\Steve_Coterill\Steve_Coterill_0001.jpg,0,real,0,real,0.9304882884025574,0.05190048739314079,0.017611168324947357,1
C:\My_Project\AIGC\lfw\George_W_Bush\George_W_Bush_0372.jpg,0,real,0,real,0.9365654587745667,0.051924996078014374,0.011509492062032223,1
C:\My_Project\AIGC\lfw\Tony_Blair\Tony_Blair_0076.jpg,0,real,0,real,0.9399130940437317,0.04965221881866455,0.010434603318572044,1
C:\My_Project\AIGC\lfw\Dick_Cheney\Dick_Cheney_0014.jpg,0,real,0,real,0.9312694668769836,0.0521247461438179,0.01660572551190853,1
C:\My_Project\AIGC\lfw\Carly_Fiorina\Carly_Fiorina_0001.jpg,0,real,0,real,0.9375972747802734,0.05090615153312683,0.01149659138172865,1
C:\My_Project\AIGC\lfw\Guillermo_Coria\Guillermo_Coria_0023.jpg,0,real,0,real,0.942794680595398,0.04480821639299393,0.012396997772157192,1
C:\My_Project\AIGC\lfw\Ray_Romano\Ray_Romano_0008.jpg,0,real,0,real,0.9331467747688293,0.05173436179757118,0.015118792653083801,1
C:\My_Project\AIGC\lfw\Paul_Martin\Paul_Martin_0003.jpg,0,real,0,real,0.9210107922554016,0.0625847652554512,0.016404345631599426,1
C:\My_Project\AIGC\lfw\Eduard_Shevardnadze\Eduard_Shevardnadze_0001.jpg,0,real,0,real,0.9212354421615601,0.05806334689259529,0.02070116437971592,1
C:\My_Project\AIGC\lfw\Jennifer_Capriati\Jennifer_Capriati_0007.jpg,0,real,0,real,0.93387770652771,0.047373175621032715,0.018749160692095757,1
C:\My_Project\AIGC\lfw\Tony_Blair\Tony_Blair_0085.jpg,0,real,0,real,0.9283366799354553,0.04773245006799698,0.023930834606289864,1
C:\My_Project\AIGC\lfw\David_Anderson\David_Anderson_0004.jpg,0,real,0,real,0.9357370734214783,0.05246221646666527,0.011800757609307766,1
C:\My_Project\AIGC\lfw\Melina_Kanakaredes\Melina_Kanakaredes_0001.jpg,0,real,0,real,0.9294902682304382,0.051015306264162064,0.019494405016303062,1
C:\My_Project\AIGC\lfw\Mary_Carey\Mary_Carey_0001.jpg,0,real,0,real,0.9302675724029541,0.05179201439023018,0.017940368503332138,1
C:\My_Project\AIGC\lfw\Aaron_Sorkin\Aaron_Sorkin_0002.jpg,0,real,0,real,0.9262853860855103,0.058902692049741745,0.014811967499554157,1
C:\My_Project\AIGC\lfw\Paradorn_Srichaphan\Paradorn_Srichaphan_0007.jpg,0,real,0,real,0.9234189391136169,0.06050718575716019,0.016073869541287422,1
C:\My_Project\AIGC\lfw\Hugo_Chavez\Hugo_Chavez_0005.jpg,0,real,0,real,0.9228646755218506,0.05785638466477394,0.01927897147834301,1
C:\My_Project\AIGC\lfw\Lindsay_Davenport\Lindsay_Davenport_0006.jpg,0,real,0,real,0.9314191937446594,0.047119610011577606,0.021461205556988716,1
C:\My_Project\AIGC\lfw\Alfredo_Moreno\Alfredo_Moreno_0001.jpg,0,real,0,real,0.9372379779815674,0.04890713840723038,0.01385486125946045,1
C:\My_Project\AIGC\lfw\Cedric_Benson\Cedric_Benson_0001.jpg,0,real,0,real,0.9228636026382446,0.05675547197461128,0.020380811765789986,1
