source,condition,fake_image_path,fake_orig_resolution,fake_crop_scale,fake_tex_local_variance_std,matched_real_image_path,matched_real_source,matched_real_orig_resolution,matched_real_crop_scale,matched_real_tex_local_variance_std,standardized_distance,caliper,valid_match
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_173.jpg,65536,0.2321047351701128,1122.173095703125,C:\My_Project\AIGC\lfw\Cori_Enghusen\Cori_Enghusen_0001.jpg,lfw,62500.0,0.1152937216610604,826.0831298828125,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_163.jpg,65536,0.3333542213045914,897.5838623046875,C:\My_Project\AIGC\lfw\Wayne_Gretzky\Wayne_Gretzky_0004.jpg,lfw,62500.0,0.1776690283564451,1393.90673828125,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_209.jpg,65536,0.277987049466798,507.7493896484375,C:\My_Project\AIGC\lfw\Platon_Lebedev\Platon_Lebedev_0001.jpg,lfw,62500.0,0.1650399856504294,589.5450439453125,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_215.jpg,65536,0.3243723548363533,299.6983337402344,C:\My_Project\AIGC\lfw\Paul_Bremer\Paul_Bremer_0011.jpg,lfw,62500.0,0.1796484887882445,942.8582763671876,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_151.jpg,65536,0.3131645601521453,1315.88671875,C:\My_Project\AIGC\lfw\Tommy_Shane_Steiner\Tommy_Shane_Steiner_0001.jpg,lfw,62500.0,0.1915035481561573,283.3729858398437,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_313.jpg,65536,0.3248122046101267,445.99505615234375,C:\My_Project\AIGC\lfw\Janela_Jara\Janela_Jara_0001.jpg,lfw,62500.0,0.1635179814384254,329.9053955078125,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_208.jpg,65536,0.2813739829877448,486.4841613769531,C:\My_Project\AIGC\lfw\Constance_Marie\Constance_Marie_0002.jpg,lfw,62500.0,0.1783647291454214,976.9891967773438,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_167.jpg,65536,0.2922770967490476,1169.6732177734375,C:\My_Project\AIGC\lfw\Ray_Sherman\Ray_Sherman_0001.jpg,lfw,62500.0,0.1822232821117715,869.4234008789062,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_179.jpg,65536,0.3584753906940603,362.6929321289063,C:\My_Project\AIGC\lfw\Jeremy_Shockey\Jeremy_Shockey_0002.jpg,lfw,62500.0,0.1710944471176436,1251.734130859375,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_128.jpg,65536,0.2419676260996168,594.7684326171875,C:\My_Project\AIGC\lfw\Mufti_Mohammad_Syed\Mufti_Mohammad_Syed_0001.jpg,lfw,62500.0,0.1943458362513065,973.0131225585938,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_435.jpg,65536,0.3237170706440062,385.4460754394531,C:\My_Project\AIGC\lfw\Jason_Clermont\Jason_Clermont_0001.jpg,lfw,62500.0,0.1853269124883493,884.5951538085938,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_465.jpg,65536,0.3359966722446965,602.0401000976562,C:\My_Project\AIGC\lfw\Brandon_Jones\Brandon_Jones_0001.jpg,lfw,62500.0,0.2060673379258933,1205.8984375,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_676.jpg,65536,0.3428660687066118,446.0425109863281,C:\My_Project\AIGC\lfw\Toutai_Kefu\Toutai_Kefu_0001.jpg,lfw,62500.0,0.1537180007785629,936.8301391601562,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_21.jpg,16384,0.9048256325859958,136.571044921875,,,,,,0.6361686702450698,0.2,False
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_463.jpg,65536,0.40346186878854,486.0788879394531,C:\My_Project\AIGC\lfw\Jennifer_Renee_Short\Jennifer_Renee_Short_0001.jpg,lfw,62500.0,0.1718587210739408,247.1945953369141,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_688.jpg,65536,0.4697837685851901,194.7437896728516,C:\My_Project\AIGC\lfw\Atom_Egoyan\Atom_Egoyan_0001.jpg,lfw,62500.0,0.1569996388570871,977.7578735351562,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,65536,0.413092720577164,471.0755920410156,C:\My_Project\AIGC\lfw\Glen_DaSilva\Glen_DaSilva_0001.jpg,lfw,62500.0,0.1489750681023939,613.6240234375,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_172.jpg,65536,0.2673222235912568,1301.8165283203125,C:\My_Project\AIGC\lfw\Nastia_Liukin\Nastia_Liukin_0001.jpg,lfw,62500.0,0.1642591433864038,970.908935546875,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_277.jpg,65536,0.2817029291237601,705.7221069335938,C:\My_Project\AIGC\lfw\Igor_Ivanov\Igor_Ivanov_0001.jpg,lfw,62500.0,0.1818911044904638,561.5258178710938,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_298.jpg,65536,0.2656020486520177,432.5729675292969,C:\My_Project\AIGC\lfw\Joan_Laporta\Joan_Laporta_0004.jpg,lfw,62500.0,0.1647721615910893,715.208740234375,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_674.jpg,65536,0.3463167734374461,670.9987182617188,C:\My_Project\AIGC\lfw\Mike_Krzyzewski\Mike_Krzyzewski_0006.jpg,lfw,62500.0,0.1329371675292907,832.0701293945312,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_194.jpg,65536,0.3510542680959268,277.377685546875,C:\My_Project\AIGC\lfw\Fred_Eckhard\Fred_Eckhard_0001.jpg,lfw,62500.0,0.1443231677349892,578.062255859375,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_30.jpg,16384,1.0892774515708443,251.21011352539065,,,,,,0.6361686702450698,0.2,False
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_257.jpg,65536,0.2938132786728211,595.158447265625,C:\My_Project\AIGC\lfw\Kathy_Gannon\Kathy_Gannon_0001.jpg,lfw,62500.0,0.1979088457195182,356.2877197265625,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_275.jpg,65536,0.2692886634644291,287.9471740722656,C:\My_Project\AIGC\lfw\Craig_Wilson\Craig_Wilson_0001.jpg,lfw,62500.0,0.1847730123341727,1262.4361572265625,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_466.jpg,65536,0.4063571257594621,619.0418090820312,C:\My_Project\AIGC\lfw\Judy_Locy\Judy_Locy_0001.jpg,lfw,62500.0,0.153128888265609,934.07373046875,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_157.jpg,65536,0.366569869751719,248.3344573974609,C:\My_Project\AIGC\lfw\Hideki_Sato\Hideki_Sato_0001.jpg,lfw,62500.0,0.1941692715685156,994.4304809570312,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_146.jpg,65536,0.3079055865446944,381.183349609375,C:\My_Project\AIGC\lfw\Andy_Dick\Andy_Dick_0001.jpg,lfw,62500.0,0.1872863558635925,490.3749084472656,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_306.jpg,65536,0.2385817965412075,388.0520935058594,C:\My_Project\AIGC\lfw\Manfred_Reyes_Villa\Manfred_Reyes_Villa_0001.jpg,lfw,62500.0,0.1533757716971028,979.2052612304688,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,65536,0.4052314128067495,350.1301574707031,C:\My_Project\AIGC\lfw\Kwon_Yang-sook\Kwon_Yang-sook_0001.jpg,lfw,62500.0,0.1591916576262519,314.2854309082031,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_677.jpg,65536,0.3416070970595541,808.621337890625,C:\My_Project\AIGC\lfw\Jim_Greenwood\Jim_Greenwood_0001.jpg,lfw,62500.0,0.218051513566138,600.7500610351562,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_231.jpg,65536,0.2918313577889788,640.9130859375,C:\My_Project\AIGC\lfw\Jaymon_Crabb\Jaymon_Crabb_0001.jpg,lfw,62500.0,0.1513900392772029,729.30859375,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_439.jpg,65536,0.3707012819598465,503.8336791992188,C:\My_Project\AIGC\lfw\Mark_Kelly\Mark_Kelly_0001.jpg,lfw,62500.0,0.2233361335585534,299.5162048339844,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_229.jpg,65536,0.2278840918323144,516.0010986328125,C:\My_Project\AIGC\lfw\Glenn_Plummer\Glenn_Plummer_0001.jpg,lfw,62500.0,0.1803661955050487,407.8361206054688,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_682.jpg,65536,0.3756674389683061,490.1855773925781,C:\My_Project\AIGC\lfw\Robin_Williams\Robin_Williams_0001.jpg,lfw,62500.0,0.1647262518010419,1698.8560791015625,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,65536,0.2977104704844876,761.1266479492188,C:\My_Project\AIGC\lfw\Spencer_Abraham\Spencer_Abraham_0010.jpg,lfw,62500.0,0.1631360997275852,562.5260009765625,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_446.jpg,65536,0.3277561309158118,214.3944396972656,C:\My_Project\AIGC\lfw\Bill_Readdy\Bill_Readdy_0001.jpg,lfw,62500.0,0.1660207857950126,819.0056762695312,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_315.jpg,65536,0.2203160416297183,1301.1846923828125,C:\My_Project\AIGC\lfw\Dorothy_Wilson\Dorothy_Wilson_0001.jpg,lfw,62500.0,0.211860855219064,492.192626953125,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_459.jpg,65536,0.3719339624694114,383.1782531738281,C:\My_Project\AIGC\lfw\Andres_Manuel_Lopez_Obrador\Andres_Manuel_Lopez_Obrador_0001.jpg,lfw,62500.0,0.1581236533881045,303.1236267089844,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_282.jpg,65536,0.3164737116287806,381.7341613769531,C:\My_Project\AIGC\lfw\Chawki_Armali\Chawki_Armali_0001.jpg,lfw,62500.0,0.1567986815179331,690.651611328125,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_236.jpg,65536,0.2970448334281694,239.2784881591797,C:\My_Project\AIGC\lfw\Aaron_Patterson\Aaron_Patterson_0001.jpg,lfw,62500.0,0.1445150768976573,932.53662109375,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_230.jpg,65536,0.2903206233261731,639.69970703125,C:\My_Project\AIGC\lfw\Cathy_Chisholm\Cathy_Chisholm_0001.jpg,lfw,62500.0,0.1904317676662546,1140.1279296875,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_138.jpg,65536,0.3166521956215207,1418.82958984375,C:\My_Project\AIGC\lfw\Markus_Naslund\Markus_Naslund_0002.jpg,lfw,62500.0,0.1781149881591961,643.5966796875,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_680.jpg,65536,0.3485139757821882,690.8013305664062,C:\My_Project\AIGC\lfw\Greg_Hennigar\Greg_Hennigar_0001.jpg,lfw,62500.0,0.1718324122565676,865.5527954101562,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_293.jpg,65536,0.3543823569379308,305.5599670410156,C:\My_Project\AIGC\lfw\Van_Hilley\Van_Hilley_0001.jpg,lfw,62500.0,0.1898749108236095,538.2603759765625,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_429.jpg,65536,0.3611261346052125,313.8340759277344,C:\My_Project\AIGC\lfw\Manuel_Llorente\Manuel_Llorente_0001.jpg,lfw,62500.0,0.2486490175045599,1257.1519775390625,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_302.jpg,65536,0.3272286837043948,417.0390625,C:\My_Project\AIGC\lfw\Jim_Wall\Jim_Wall_0001.jpg,lfw,62500.0,0.1950264851243492,758.9246215820312,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_232.jpg,65536,0.2953450275792967,1349.00732421875,C:\My_Project\AIGC\lfw\Allan_Wagner\Allan_Wagner_0001.jpg,lfw,62500.0,0.1577262109330409,1683.60595703125,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_132.jpg,65536,0.2086747232789999,654.9461059570312,C:\My_Project\AIGC\lfw\Jessica_Capshaw\Jessica_Capshaw_0001.jpg,lfw,62500.0,0.1703798429066781,271.1390686035156,0.03499743616891604,0.2,True
aiguard_unseen,resolution_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_200.jpg,65536,0.3046008957999573,331.3488464355469,C:\My_Project\AIGC\lfw\Charlie_Coles\Charlie_Coles_0001.jpg,lfw,62500.0,0.1817514002470711,105.70791625976562,0.03499743616891604,0.2,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_425.jpg,65536,0.3240482714552649,417.5821838378906,,,,,,1.0631209145990184,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,65536,0.3129931424720666,400.5728149414063,,,,,,1.0867780173127886,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_270.jpg,65536,0.262369124699809,280.6663818359375,C:\My_Project\AIGC\celeba_test\184467.jpg,celeba_test,38804.0,0.2464327537586193,813.640869140625,0.27430152361199966,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_219.jpg,65536,0.3630762705790126,492.7621154785156,,,,,,0.5374808152565599,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_301.jpg,65536,0.3590415754563257,396.17718505859375,,,,,,0.8743737698261999,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,65536,0.2621112178956804,585.9560546875,C:\My_Project\AIGC\celeba_test\182921.jpg,celeba_test,38804.0,0.258918616553051,699.4063720703125,0.05060158013105178,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_318.jpg,65536,0.1926616423480871,605.1008911132812,C:\My_Project\AIGC\celeba_test\183132.jpg,celeba_test,38804.0,0.1980236069889171,1105.3204345703125,0.0971123522798068,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_233.jpg,65536,0.2829626994243924,809.1231079101562,,,,,,0.3769782414739612,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_255.jpg,65536,0.2957161262998778,252.66143798828125,C:\My_Project\AIGC\celeba_test\191760.jpg,celeba_test,38804.0,0.2758009892831027,496.7292175292969,0.29817606569640376,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_216.jpg,65536,0.3089404794704883,426.0506896972656,,,,,,0.5779755946885753,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_173.jpg,65536,0.2321047351701128,1122.173095703125,C:\My_Project\AIGC\lfw\Jim_Greenwood\Jim_Greenwood_0001.jpg,lfw,62500.0,0.218051513566138,600.7500610351562,0.3417549644297758,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_163.jpg,65536,0.3333542213045914,897.5838623046875,,,,,,1.149275065637649,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_209.jpg,65536,0.277987049466798,507.7493896484375,C:\My_Project\AIGC\celeba_test\182787.jpg,celeba_test,38804.0,0.2548706898710812,528.8814086914062,0.33131774817290877,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_215.jpg,65536,0.3243723548363533,299.6983337402344,,,,,,0.6506465110768747,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_151.jpg,65536,0.3131645601521453,1315.88671875,,,,,,0.9504627764243152,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_313.jpg,65536,0.3248122046101267,445.99505615234375,,,,,,0.6029983707673021,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_208.jpg,65536,0.2813739829877448,486.4841613769531,C:\My_Project\AIGC\celeba_test\202438.jpg,celeba_test,38804.0,0.26618529336258,211.39035034179688,0.23317723401558393,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_167.jpg,65536,0.2922770967490476,1169.6732177734375,,,,,,0.7540466087594787,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_179.jpg,65536,0.3584753906940603,362.6929321289063,,,,,,0.3948948841919899,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_128.jpg,65536,0.2419676260996168,594.7684326171875,C:\My_Project\AIGC\celeba_test\192749.jpg,celeba_test,38804.0,0.2372857874995171,507.1786804199219,0.18407938130028093,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_435.jpg,65536,0.3237170706440062,385.4460754394531,,,,,,0.8721968471722236,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_465.jpg,65536,0.3359966722446965,602.0401000976562,,,,,,1.1331367752385848,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_676.jpg,65536,0.3428660687066118,446.0425109863281,C:\My_Project\AIGC\AIGuard\unseen\Real_44.jpg,aiguard_unseen_real,5363856.0,0.3484007895514039,987.0241088867188,0.12372469330149911,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_21.jpg,16384,0.9048256325859958,136.571044921875,,,,,,0.45434870681315265,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_463.jpg,65536,0.40346186878854,486.0788879394531,,,,,,0.4144322020839485,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_688.jpg,65536,0.4697837685851901,194.7437896728516,C:\My_Project\AIGC\AIGuard\unseen\Real_5.jpg,aiguard_unseen_real,139129.0,0.4637298691671117,511.29486083984375,0.057259313249133734,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,65536,0.413092720577164,471.0755920410156,,,,,,0.42494152919661515,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_172.jpg,65536,0.2673222235912568,1301.8165283203125,,,,,,0.4244175729707363,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_277.jpg,65536,0.2817029291237601,705.7221069335938,,,,,,0.6027587003262532,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_298.jpg,65536,0.2656020486520177,432.5729675292969,C:\My_Project\AIGC\celeba_test\195379.jpg,celeba_test,38804.0,0.2492837338872217,1044.0516357421875,0.26957891775537346,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_674.jpg,65536,0.3463167734374461,670.9987182617188,,,,,,0.7041295953536388,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_194.jpg,65536,0.3510542680959268,277.377685546875,,,,,,1.1147110895100678,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_30.jpg,16384,1.0892774515708443,251.21011352539065,,,,,,1.7320967180004392,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_257.jpg,65536,0.2938132786728211,595.158447265625,,,,,,0.7710578506958102,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_275.jpg,65536,0.2692886634644291,287.9471740722656,C:\My_Project\AIGC\celeba_test\202018.jpg,celeba_test,38804.0,0.2550412370930054,628.7609252929688,0.21970718791221938,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_466.jpg,65536,0.4063571257594621,619.0418090820312,C:\My_Project\AIGC\AIGuard\unseen\Real_9.jpg,aiguard_unseen_real,586756.0,0.4253934658878367,488.0540161132813,0.19953267957036494,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_157.jpg,65536,0.366569869751719,248.3344573974609,,,,,,0.3744450095635803,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_146.jpg,65536,0.3079055865446944,381.183349609375,,,,,,0.8414462494457743,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_306.jpg,65536,0.2385817965412075,388.0520935058594,C:\My_Project\AIGC\celeba_test\197133.jpg,celeba_test,38804.0,0.2336520642884978,917.3118896484376,0.22706828612425917,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,65536,0.4052314128067495,350.1301574707031,C:\My_Project\AIGC\AIGuard\unseen\Real_37.jpg,aiguard_unseen_real,73984.0,0.4229778742738949,390.8439331054688,0.18296451404090366,0.34641016151377546,True
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_677.jpg,65536,0.3416070970595541,808.621337890625,,,,,,0.4391435724335894,0.34641016151377546,False
aiguard_unseen,facesize_matched,C:\My_Project\AIGC\AIGuard\unseen\fake_231.jpg,65536,0.2918313577889788,640.9130859375,C:\My_Project\AIGC\celeba_test\188659.jpg,celeba_test,38804.0,0.2695578258931396,456.02337646484375,0.3453950214070617,0.34641016151377546,True
