base_id,source,source_stem,resolution_condition,filter_type,output_path,output_sha256,l1_p_real,l1_p_manip,cellc_p_fake,cellc_p_filter,v816_p_fake,v816_p_filter
repl0001_clean,DF40-cdf-DiT,27001,canonical_1024,whitening_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0001_clean_canonical1024_whitening_medium.png,d4c618c90ec33fde46d04e8ac8acff028b7a7c49dd5e5b85e88954f8fc0d4d41,0.09179339557886124,0.9082065224647522,0.9999557733535767,0.008684052154421806,0.999881386756897,0.11517596244812012
repl0001_clean,DF40-cdf-DiT,27001,canonical_1024,eye_enlarging,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0001_clean_canonical1024_eye_enlarging.png,1813cf86ed243e7ad1509af9c38c6aeecbf24978bf433c85a4d85dfc89f24604,0.10181612521409988,0.8981838822364807,0.9999279975891113,0.008745401166379452,0.9997963309288025,0.12207559496164322
repl0001_clean,DF40-cdf-DiT,27001,canonical_1024,face_reshaping,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0001_clean_canonical1024_face_reshaping.png,ec42bbeca390bd1e8b91c23174e006af710130948071ce9bf48f70afc79d782c,0.09552627056837082,0.9044737815856934,0.9999340772628784,0.011716258712112904,0.9998362064361572,0.1268562376499176
repl0002_clean,DF40-cdf-DiT,27935,native,clean,C:\My_Project\AIGC\v815_replication_set\repl0002_clean.jpg,442412a43e059c7e901ced4db507891ea413d155f560d14f4995000fa180fd9b,0.11366771161556244,0.8863323330879211,0.9999765157699585,0.011540631763637066,0.9999279975891113,0.19079843163490295
repl0002_clean,DF40-cdf-DiT,27935,canonical_256,clean,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical256_clean.png,66a91fd9acca9b91938c1f714d8345bd14b4f83b0e9589843b50849bd2a0929d,0.11366771161556244,0.8863323330879211,0.9999765157699585,0.011540631763637066,0.9999279975891113,0.19079843163490295
repl0002_clean,DF40-cdf-DiT,27935,canonical_256,smoothing_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical256_smoothing_medium.png,6a6ef5c930c04b7b84817680191b883f22febb46836a29dceacf1b94f2397a47,0.11446104943752289,0.8855389952659607,0.9990500807762146,0.06988140940666199,0.9972909092903137,0.8811668753623962
repl0002_clean,DF40-cdf-DiT,27935,canonical_256,whitening_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical256_whitening_medium.png,776a89c4a207d49b3c7f39e7b078728b42335f50426219782ee4971e44dd1aec,0.1156153753399849,0.8843845725059509,0.9999040365219116,0.018245581537485123,0.9996836185455322,0.3566368520259857
repl0002_clean,DF40-cdf-DiT,27935,canonical_256,eye_enlarging,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical256_eye_enlarging.png,ed1580bc84688cab01545ec28167f15714cdecad0cab1b2cdea0a5656a9c2c91,0.1184937134385109,0.8815063238143921,0.9999639987945557,0.011385364457964897,0.9998900890350342,0.1828204244375229
repl0002_clean,DF40-cdf-DiT,27935,canonical_256,face_reshaping,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical256_face_reshaping.png,6117a7e656b13c99c4690b2b0d5622804211f71a21384a7894b8324b69ec55ff,0.1218474954366684,0.8781524896621704,0.9999532699584961,0.016512900590896606,0.9998825788497925,0.32594287395477295
repl0002_clean,DF40-cdf-DiT,27935,canonical_512,clean,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical512_clean.png,193e25f76cb26bcff917fd3fd64eec0844f46596dc6d3f46108beddd56317e40,0.12513601779937744,0.8748639822006226,0.9999275207519531,0.007205812726169825,0.9997640252113342,0.18694783747196198
repl0002_clean,DF40-cdf-DiT,27935,canonical_512,smoothing_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical512_smoothing_medium.png,15f04664f2db80ddb30fef0d614c970a6f555dd5b4008831746ec59b0fe07eb9,0.1165444478392601,0.8834555149078369,0.9997888207435608,0.005050980020314455,0.998914361000061,0.30663129687309265
repl0002_clean,DF40-cdf-DiT,27935,canonical_512,whitening_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical512_whitening_medium.png,88aedceb838b3adeafca86440249c53b1496445623054451f92e45c84eccc52c,0.11694574356079102,0.8830541968345642,0.9999066591262817,0.0071726529859006405,0.9996558427810669,0.18016164004802704
repl0002_clean,DF40-cdf-DiT,27935,canonical_512,eye_enlarging,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical512_eye_enlarging.png,b6c92a495516e8eb06ec85ccffe760fb954bb6d30bd8be1a3c81495ebea5a338,0.1230306625366211,0.8769693374633789,0.9999071359634399,0.008452249690890312,0.9997044205665588,0.2097017765045166
repl0002_clean,DF40-cdf-DiT,27935,canonical_512,face_reshaping,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical512_face_reshaping.png,2cea3ff11c8902c47cd6493fa6c914f50a231a93dba6aa78b5861c8a6064a3a6,0.12293391674757004,0.8770660758018494,0.9999376535415649,0.0070756482891738415,0.9998063445091248,0.17862431704998016
repl0002_clean,DF40-cdf-DiT,27935,canonical_1024,clean,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical1024_clean.png,44235e4a3465a21cb20552b62709cdd66119a079a48a147e70f5e0bc17d900fa,0.11188739538192749,0.8881126046180725,0.9999517202377319,0.006787391845136881,0.9998400211334229,0.1920699030160904
repl0002_clean,DF40-cdf-DiT,27935,canonical_1024,smoothing_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical1024_smoothing_medium.png,641bedcb1b66f124f1881fbfdfe4e741623185571091655c77cf229c7c106dbd,0.10900018364191055,0.8909997940063477,0.9998470544815063,0.004537936300039291,0.9993351101875305,0.1749451458454132
repl0002_clean,DF40-cdf-DiT,27935,canonical_1024,whitening_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical1024_whitening_medium.png,fe049650ae21220b963094ac771d79e9ce392e00ae8d01d1d96ae7a85b5db95e,0.10541447252035141,0.8945854902267456,0.9999393224716187,0.006663251202553511,0.9997816681861877,0.20336182415485382
repl0002_clean,DF40-cdf-DiT,27935,canonical_1024,eye_enlarging,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical1024_eye_enlarging.png,40b557b11670a3d098e58592b6406462d9bfb68d49da1f35db9e76f22db93134,0.11673523485660553,0.8832648396492004,0.9999271631240845,0.007439624983817339,0.9997567534446716,0.2049235701560974
repl0002_clean,DF40-cdf-DiT,27935,canonical_1024,face_reshaping,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0002_clean_canonical1024_face_reshaping.png,b37395c50bfd1b940771ec3c66a95604f67fbbca81bfb129dac47057b9e920ad,0.11103568971157074,0.8889643549919128,0.9999485015869141,0.006754362490028143,0.9998332262039185,0.19605271518230438
repl0003_clean,DF40-cdf-DiT,5576,native,clean,C:\My_Project\AIGC\v815_replication_set\repl0003_clean.jpg,f2456291ab501fffc2995600d90ce7ce3e715f2a681067a0d9a248d941a54911,0.11540441960096359,0.884595513343811,0.999808132648468,0.028564143925905228,0.9995162487030029,0.3642280399799347
repl0003_clean,DF40-cdf-DiT,5576,canonical_256,clean,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical256_clean.png,de8b3a65cba5f304fbef7dc98150458b5cf46e1db1bfa6a4e4e99f8eae82b4dc,0.11540441960096359,0.884595513343811,0.999808132648468,0.028564143925905228,0.9995162487030029,0.3642280399799347
repl0003_clean,DF40-cdf-DiT,5576,canonical_256,smoothing_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical256_smoothing_medium.png,fcacfbb9b447a1007bec6dfabe538c3b61185a995eb686023ea3604abae5b79f,0.11118859797716141,0.8888113498687744,0.9996194839477539,0.2557832598686218,0.9994538426399231,0.9271094799041748
repl0003_clean,DF40-cdf-DiT,5576,canonical_256,whitening_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical256_whitening_medium.png,b4dd63d03d257190cca2d84eabd76fde3b7034bdbdc4d0c07d4bb79b4ea7ad2f,0.12210989743471146,0.8778901100158691,0.9997039437294006,0.04296181723475456,0.99930739402771,0.48168832063674927
repl0003_clean,DF40-cdf-DiT,5576,canonical_256,eye_enlarging,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical256_eye_enlarging.png,a058c6e1d3c67a88196c7b078d78792148294d8cfa3910a6a5a24e4eb6fd5b92,0.11189143359661102,0.8881085515022278,0.9998127818107605,0.034779369831085205,0.9995598196983337,0.44357094168663025
repl0003_clean,DF40-cdf-DiT,5576,canonical_256,face_reshaping,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical256_face_reshaping.png,b5044c31869319f98c00cd92f43167e1665c5e26ec0c243209406ac471cdbd6d,0.11002843081951141,0.8899716138839722,0.9997970461845398,0.04414382949471474,0.9995607733726501,0.5438007116317749
repl0003_clean,DF40-cdf-DiT,5576,canonical_512,clean,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical512_clean.png,f6da757e15fa517ac3f79ba313f9e2ed4bb0d63fbbef82743e46777b839d62df,0.1269778311252594,0.8730221390724182,0.9999268054962158,0.007275030482560396,0.9997496008872986,0.2827323079109192
repl0003_clean,DF40-cdf-DiT,5576,canonical_512,smoothing_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical512_smoothing_medium.png,f34e1770fa9b4da9100844735859be659f12f29ae926facf3f5a45d29ad2d465,0.11843586713075638,0.8815641403198242,0.9999485015869141,0.005773632321506739,0.9998276233673096,0.4155849814414978
repl0003_clean,DF40-cdf-DiT,5576,canonical_512,whitening_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical512_whitening_medium.png,d5e6166f82b8c64156fc16a13446662fd7c325e399321b479e58641b74c886ec,0.1210133358836174,0.8789867162704468,0.9999279975891113,0.009167885407805443,0.9997567534446716,0.3952544331550598
repl0003_clean,DF40-cdf-DiT,5576,canonical_512,eye_enlarging,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical512_eye_enlarging.png,3fe6c64b947a6582573cb4114b12119082244673dcc5930820ff1c9d73d02f74,0.12575653195381165,0.874243438243866,0.9999263286590576,0.007471537217497826,0.9997491240501404,0.3012586832046509
repl0003_clean,DF40-cdf-DiT,5576,canonical_512,face_reshaping,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical512_face_reshaping.png,3d5f9ed4e55d7a9bbc69f37d90b0dd0d767e5fa36cd674c1e3cdcb0a57ec4e5f,0.12786096334457397,0.872139036655426,0.9999147653579712,0.007471095304936171,0.9997029900550842,0.2924613952636719
repl0003_clean,DF40-cdf-DiT,5576,canonical_1024,clean,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical1024_clean.png,929da4e108ad2fbf6dfff45ed614623a04915936a21782b190643eb71c6948e4,0.11470310389995575,0.8852969408035278,0.9999455213546753,0.006371405906975269,0.9998167157173157,0.27589359879493713
repl0003_clean,DF40-cdf-DiT,5576,canonical_1024,smoothing_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical1024_smoothing_medium.png,3e6a346cd47d0f27dec0a0f488605c07f4a7dabc7d38be2bf6c944834de02d34,0.1177564337849617,0.8822435140609741,0.9999672174453735,0.003107783617451787,0.9998948574066162,0.17353478074073792
repl0003_clean,DF40-cdf-DiT,5576,canonical_1024,whitening_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical1024_whitening_medium.png,b5b1c8a2c099e14734d042578596a9cf05c469d21088154d6f2d0d9585e15fa0,0.10263067483901978,0.897369384765625,0.9999510049819946,0.007004857063293457,0.9998465776443481,0.3416863977909088
repl0003_clean,DF40-cdf-DiT,5576,canonical_1024,eye_enlarging,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical1024_eye_enlarging.png,c3070751a1233e2b2a5c155c00f10f203f4cb579e5c6e034d3fa3e28c62ca0dc,0.11247463524341583,0.8875254392623901,0.9999409914016724,0.00750306062400341,0.9998114705085754,0.309620201587677
repl0003_clean,DF40-cdf-DiT,5576,canonical_1024,face_reshaping,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical1024_face_reshaping.png,4623ba876d43d3cbf1be46ae9afb304d6a5a3d2a8e5a3f2f88bb484a23a73d23,0.11539025604724884,0.8846096992492676,0.9999440908432007,0.006431797984987497,0.9998007416725159,0.30817270278930664
repl0004_clean,DF40-cdf-SiT,9691,native,clean,C:\My_Project\AIGC\v815_replication_set\repl0004_clean.jpg,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,0.09973336011171341,0.9002666473388672,0.9998995065689087,0.037336740642786026,0.9997678399085999,0.2636951506137848
repl0004_clean,DF40-cdf-SiT,9691,canonical_256,clean,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical256_clean.png,5deca4e47bc7adaa229a74da7e66f1b340b18be61114beb42af8cf2169e6c03f,0.09973336011171341,0.9002666473388672,0.9998995065689087,0.037336740642786026,0.9997678399085999,0.2636951506137848
repl0004_clean,DF40-cdf-SiT,9691,canonical_256,smoothing_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical256_smoothing_medium.png,0ae976091d1d678ce156d85c5f7fb2d51211af7cc8821b754add6c53cc933474,0.11102458834648132,0.8889754414558411,0.9997528195381165,0.0478174164891243,0.9992074370384216,0.823333203792572
repl0004_clean,DF40-cdf-SiT,9691,canonical_256,whitening_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical256_whitening_medium.png,a6d8fd059e71dd7aa2090be0597da3a749fc3cea7892aeb25b12bf281b34c1db,0.09801051020622253,0.9019895195960999,0.999881386756897,0.057418741285800934,0.9997581839561462,0.3661336302757263
repl0004_clean,DF40-cdf-SiT,9691,canonical_256,eye_enlarging,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical256_eye_enlarging.png,6b78ec0b274389356399e6deb5d4bfdb809347ded5ce63e75aecb930ffc96ac2,0.09811514616012573,0.9018848538398743,0.999889612197876,0.028345247730612755,0.9997242093086243,0.22921808063983917
repl0004_clean,DF40-cdf-SiT,9691,canonical_256,face_reshaping,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical256_face_reshaping.png,c25cdeb78df8a326f1f9035b60ef3df7d8a1a8fb1f660883e2bbe637ff6b0449,0.10001716762781143,0.8999828696250916,0.999742329120636,0.09240151196718216,0.9994951486587524,0.534176766872406
repl0004_clean,DF40-cdf-SiT,9691,canonical_512,clean,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical512_clean.png,dd1848e3c7f2c1687de83283f34ea58435dc7c3779f878a21203867eef7458cd,0.1095213070511818,0.8904786705970764,0.9999264478683472,0.024490781128406525,0.9998041987419128,0.2265811711549759
repl0004_clean,DF40-cdf-SiT,9691,canonical_512,smoothing_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical512_smoothing_medium.png,8aefe5bf70e04ad4053592b264b8bd03a8c241a006c7916dec46283203114708,0.1071254312992096,0.892874538898468,0.9998552799224854,0.00770175876095891,0.9994109869003296,0.2962554097175598
repl0004_clean,DF40-cdf-SiT,9691,canonical_512,whitening_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical512_whitening_medium.png,827f64449a7ee93a3768c762ca6342b100104b7a0f3574f21e9fc1472f91f0c5,0.1059323400259018,0.8940677046775818,0.9999067783355713,0.017395297065377235,0.9997245669364929,0.16361327469348907
repl0004_clean,DF40-cdf-SiT,9691,canonical_512,eye_enlarging,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical512_eye_enlarging.png,4f90be391926b82c790a3cafcffcd225e280c2ca9cabd4752932fcb1acfe3400,0.10815614461898804,0.8918437957763672,0.9999122619628906,0.030208906158804893,0.9997724890708923,0.3034900724887848
repl0004_clean,DF40-cdf-SiT,9691,canonical_512,face_reshaping,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical512_face_reshaping.png,86ac116f4956ade9678c8b4a4541777e9e50b9e1a992348a235248e30cb7d4f8,0.10996071249246597,0.890039324760437,0.9998956918716431,0.029468033462762833,0.9997286200523376,0.2625184953212738
repl0004_clean,DF40-cdf-SiT,9691,canonical_1024,clean,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical1024_clean.png,bb99970143f711298d7652ab21fd2410cd1e4fd27ac843f335c6014992e3563b,0.093317411839962,0.906682550907135,0.9999383687973022,0.02080443687736988,0.9998321533203125,0.23140068352222443
repl0004_clean,DF40-cdf-SiT,9691,canonical_1024,smoothing_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical1024_smoothing_medium.png,266cd078fae11763c5ebc1637d9186bf4f4cc7c52c3383374350755605623460,0.0989680364727974,0.901032030582428,0.9998531341552734,0.00699557876214385,0.9994223117828369,0.1538098007440567
repl0004_clean,DF40-cdf-SiT,9691,canonical_1024,whitening_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical1024_whitening_medium.png,282d82fac59d9c01f72e4c336d763c5bd9e7efe16e5d4551609f85149e85c8a1,0.0932384580373764,0.9067615270614624,0.9999686479568481,0.014927621930837631,0.9999125003814697,0.13397908210754395
repl0004_clean,DF40-cdf-SiT,9691,canonical_1024,eye_enlarging,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical1024_eye_enlarging.png,8fd0ebe0227c9e491888e1f8600406ac7e364433f330426f7cedabb80db7a940,0.09427090734243393,0.9057290554046631,0.999942421913147,0.017052533105015755,0.9998334646224976,0.21746423840522766
repl0004_clean,DF40-cdf-SiT,9691,canonical_1024,face_reshaping,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical1024_face_reshaping.png,7662cea412025ad6decbe0135213bfea71ffa2b253d8a1623918952cd5bb8add,0.08979541808366776,0.9102045297622681,0.9999288320541382,0.021804383024573326,0.999806821346283,0.2388029247522354
repl0005_clean,DF40-cdf-pixart,Celeb-real_id54_0008_089,native,clean,C:\My_Project\AIGC\v815_replication_set\repl0005_clean.jpg,adc3ff998b6f346bc19444f281992948513350b6f6b574254431f32a8a393695,0.09174787998199463,0.9082520604133606,0.9999842643737793,0.0014284892240539193,0.999943733215332,0.09397780150175095
repl0005_clean,DF40-cdf-pixart,Celeb-real_id54_0008_089,canonical_256,clean,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0005_clean_canonical256_clean.png,0ed492d0fbf1bf286ff1b968b5516a255cf703072b993595ef90b8f8fa69e6fe,0.11393699049949646,0.8860629796981812,0.9999281167984009,0.006708446424454451,0.9997263550758362,0.3470400273799896
repl0005_clean,DF40-cdf-pixart,Celeb-real_id54_0008_089,canonical_256,smoothing_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0005_clean_canonical256_smoothing_medium.png,47f1f00684e650fc1c0a175642768336aeb63765f86703c090208a0c2f8f92e7,0.10574724525213242,0.8942527770996094,0.9997673630714417,0.02335953153669834,0.9990749359130859,0.7497831583023071
repl0005_clean,DF40-cdf-pixart,Celeb-real_id54_0008_089,canonical_256,whitening_medium,C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0005_clean_canonical256_whitening_medium.png,8671dcbc99424f7fd1039abf5ca72cb05b7d22ab3b57d09f6bd65d5ed68fc92d,0.11037769913673401,0.8896222710609436,0.9997559189796448,0.016752908006310463,0.9991493225097656,0.4883968234062195
